Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,5771.000000,5892.000000,5758.000000,5803.000000,5787.053711,802100
2020-06-26,5846.000000,5868.000000,5793.000000,5849.000000,5832.927246,754300
2020-06-29,5830.000000,5850.000000,5630.000000,5636.000000,5620.512695,951300
2020-06-30,5726.000000,5736.000000,5627.000000,5667.000000,5651.427246,833200
2020-07-01,5639.000000,5719.000000,5631.000000,5677.000000,5661.399902,626100
2020-07-02,5710.000000,5744.000000,5667.000000,5700.000000,5684.336426,657100
2020-07-03,5760.000000,5773.000000,5695.000000,5734.000000,5718.243164,703900
2020-07-06,5798.000000,5919.000000,5774.000000,5884.000000,5867.831055,687700
2020-07-07,5820.000000,5850.000000,5769.000000,5843.000000,5826.943848,651100
2020-07-08,5834.000000,5834.000000,5757.000000,5777.000000,5761.125000,796800
2020-07-09,5785.000000,5834.000000,5758.000000,5775.000000,5759.130371,777600
2020-07-10,5727.000000,5797.000000,5697.000000,5762.000000,5746.166504,1107000
2020-07-13,5844.000000,5923.000000,5809.000000,5908.000000,5891.765137,826600
2020-07-14,5907.000000,5907.000000,5812.000000,5880.000000,5863.841797,674400
2020-07-15,5950.000000,5965.000000,5882.000000,5948.000000,5931.655273,686000
2020-07-16,5990.000000,5991.000000,5936.000000,5953.000000,5936.641602,553300
2020-07-17,5970.000000,6008.000000,5928.000000,5982.000000,5965.561523,566300
2020-07-20,5969.000000,6010.000000,5945.000000,5970.000000,5953.594727,401900
2020-07-21,6037.000000,6124.000000,6010.000000,6117.000000,6100.190918,555200
2020-07-22,6085.000000,6114.000000,6051.000000,6071.000000,6054.317383,522500
2020-07-27,6070.000000,6111.000000,6039.000000,6100.000000,6083.237305,586300
2020-07-28,6120.000000,6149.000000,6050.000000,6053.000000,6036.366699,653400
2020-07-29,6060.000000,6082.000000,5960.000000,5978.000000,5961.572754,432200
2020-07-30,6054.000000,6089.000000,6003.000000,6003.000000,5986.503906,470800
2020-07-31,5988.000000,6000.000000,5816.000000,5821.000000,5805.004395,699100
2020-08-03,5894.000000,5987.000000,5850.000000,5987.000000,5970.547852,682900
2020-08-04,6010.000000,6129.000000,5989.000000,6105.000000,6088.223633,868400
2020-08-05,6063.000000,6172.000000,6063.000000,6157.000000,6140.081055,701800
2020-08-06,6167.000000,6205.000000,6041.000000,6132.000000,6115.149414,699100
2020-08-07,6452.000000,6568.000000,6341.000000,6527.000000,6509.063965,1706200
2020-08-11,6299.000000,6400.000000,6110.000000,6351.000000,6333.547852,2057700
2020-08-12,6324.000000,6475.000000,6299.000000,6351.000000,6333.547852,989500
2020-08-13,6336.000000,6566.000000,6333.000000,6541.000000,6523.025879,920300
2020-08-14,6562.000000,6620.000000,6482.000000,6491.000000,6473.163086,688900
2020-08-17,6458.000000,6541.000000,6426.000000,6470.000000,6452.220703,426600
2020-08-18,6501.000000,6600.000000,6447.000000,6558.000000,6539.979004,626500
2020-08-19,6647.000000,6664.000000,6576.000000,6585.000000,6566.904785,620000
2020-08-20,6536.000000,6571.000000,6436.000000,6436.000000,6418.313965,524300
2020-08-21,6470.000000,6565.000000,6455.000000,6515.000000,6497.097168,654700
2020-08-24,6486.000000,6638.000000,6474.000000,6612.000000,6593.830566,455900
2020-08-25,6670.000000,6683.000000,6582.000000,6594.000000,6575.879883,669300
2020-08-26,6593.000000,6640.000000,6581.000000,6608.000000,6589.841309,399400
2020-08-27,6653.000000,6710.000000,6625.000000,6625.000000,6606.794922,515000
2020-08-28,6643.000000,6652.000000,6358.000000,6474.000000,6456.209961,776900
2020-08-31,6620.000000,6657.000000,6573.000000,6587.000000,6568.899414,629500
2020-09-01,6558.000000,6656.000000,6536.000000,6635.000000,6616.767090,509600
2020-09-02,6720.000000,6725.000000,6656.000000,6714.000000,6695.550293,539100
2020-09-03,6814.000000,6814.000000,6726.000000,6770.000000,6751.396484,498200
2020-09-04,6691.000000,6726.000000,6626.000000,6667.000000,6648.679199,449400
2020-09-07,6652.000000,6658.000000,6554.000000,6609.000000,6590.838867,387700
2020-09-08,6642.000000,6689.000000,6607.000000,6682.000000,6663.638184,360900
2020-09-09,6653.000000,6695.000000,6605.000000,6665.000000,6646.685059,565700
2020-09-10,6700.000000,6725.000000,6655.000000,6680.000000,6661.643555,572700
2020-09-11,6789.000000,6950.000000,6732.000000,6950.000000,6930.901855,1513900
2020-09-14,6936.000000,7155.000000,6923.000000,7000.000000,6980.764160,756200
2020-09-15,6941.000000,6947.000000,6856.000000,6924.000000,6904.973145,483700
2020-09-16,6887.000000,6924.000000,6854.000000,6911.000000,6892.008789,434100
2020-09-17,6840.000000,6902.000000,6837.000000,6900.000000,6881.039063,477000
2020-09-18,6848.000000,7037.000000,6830.000000,7019.000000,6999.711914,928900
2020-09-23,7130.000000,7287.000000,7126.000000,7258.000000,7238.055176,1010900
2020-09-24,7160.000000,7270.000000,7150.000000,7245.000000,7225.091309,703000
2020-09-25,7253.000000,7464.000000,7241.000000,7447.000000,7426.536133,1275400
2020-09-28,7466.000000,7642.000000,7466.000000,7642.000000,7621.000000,1224300
2020-09-29,7738.000000,7802.000000,7610.000000,7790.000000,7790.000000,1262500
2020-09-30,7700.000000,7727.000000,7628.000000,7689.000000,7689.000000,1309800
2020-10-01,7651.000000,7651.000000,7651.000000,7651.000000,7651.000000,6600
2020-10-02,7625.000000,7759.000000,7471.000000,7639.000000,7639.000000,1041300
2020-10-05,7717.000000,7758.000000,7650.000000,7728.000000,7728.000000,634000
2020-10-06,7655.000000,7773.000000,7597.000000,7675.000000,7675.000000,741900
2020-10-07,7699.000000,7812.000000,7676.000000,7780.000000,7780.000000,714200
2020-10-08,7791.000000,7854.000000,7767.000000,7829.000000,7829.000000,586500
2020-10-09,7819.000000,7889.000000,7759.000000,7812.000000,7812.000000,977200
2020-10-12,7790.000000,7848.000000,7777.000000,7819.000000,7819.000000,387400
2020-10-13,7822.000000,7912.000000,7789.000000,7872.000000,7872.000000,360200
2020-10-14,7930.000000,8004.000000,7878.000000,7911.000000,7911.000000,556200
2020-10-15,7872.000000,7948.000000,7856.000000,7875.000000,7875.000000,460500
2020-10-16,7860.000000,7917.000000,7811.000000,7848.000000,7848.000000,595400
2020-10-19,7867.000000,7905.000000,7825.000000,7839.000000,7839.000000,523600
2020-10-20,7897.000000,7925.000000,7811.000000,7860.000000,7860.000000,525200
2020-10-21,7929.000000,7972.000000,7868.000000,7893.000000,7893.000000,547500
